route_id,trip_headsign,service_id,shape_id,trip_id
18,Guelph Street,muwtf_merged_999126,1800,414855
18,Guelph Street,muwtf_merged_999126,1800,414856
18,Guelph Street,muwtf_merged_999126,1800,414857
17,Fairview Park,muwtf_merged_999126,1701,414850
17,Fairview Park,muwtf_merged_999126,1701,414851
17,Fairview Park,muwtf_merged_999126,1701,414852
17,Fairview Park,muwtf_merged_999126,1701,414853
18,Guelph Street,muwtf_merged_999126,1800,414858
18,Guelph Street,muwtf_merged_999126,1800,414859
59,Christopher,muwtf_merged_999126,5900,413620
16,Forest Glen,muwtf_merged_999126,1611,415725
16,Forest Glen,muwtf_merged_999126,1611,415724
16,Forest Glen,muwtf_merged_999126,1611,415727
16,Forest Glen,muwtf_merged_999126,1611,415726
16,Conestoga College via Biehn,muwtf_merged_999126,1602,415721
16,Conestoga College via Biehn,muwtf_merged_999126,1602,415720
16,Forest Glen,muwtf_merged_999126,1611,415723
16,Forest Glen,muwtf_merged_999126,1611,415722
16,Forest Glen,muwtf_merged_999126,1611,415729
16,Forest Glen,muwtf_merged_999126,1611,415728
23,Idlewood,a_merged_999124,2301,417933
8,University via Courtland & Weber,s_merged_999122,801,447289
8,University via Courtland & Weber,s_merged_999122,801,447288
8,University via Courtland & Weber,s_merged_999122,801,447281
8,University via Courtland & Weber,s_merged_999122,801,447280
8,University via Courtland & Weber,s_merged_999122,801,447283
8,University via Courtland & Weber,s_merged_999122,801,447282
8,University via Courtland & Weber,s_merged_999122,801,447285
8,University via Courtland & Weber,s_merged_999122,801,447284
8,University via Courtland & Weber,s_merged_999122,801,447287
8,University via Courtland & Weber,s_merged_999122,801,447286
9,Lakeshore to Conestoga Mall,muwtf_merged_999126,911,416409
35,Eastbridge to Conestoga Mall,muwtf_merged_999126,3511,416188
35,Eastbridge to Conestoga Mall,muwtf_merged_999126,3511,416189
9,Lakeshore to UW,muwtf_merged_999126,901,416408
35,Eastbridge to Conestoga Mall,muwtf_merged_999126,3511,416184
35,Eastbridge to Conestoga Mall,muwtf_merged_999126,3511,416185
35,Eastbridge to Conestoga Mall,muwtf_merged_999126,3511,416186
35,Eastbridge to Conestoga Mall,muwtf_merged_999126,3511,416187
35,Eastbridge to Conestoga Mall,muwtf_merged_999126,3511,416180
35,Eastbridge to Conestoga Mall,muwtf_merged_999126,3511,416181
35,Eastbridge to Conestoga Mall,muwtf_merged_999126,3511,416182
35,Eastbridge to Conestoga Mall,muwtf_merged_999126,3511,416183
8,University via Franklin & Westmount,a_merged_999121,803,445669
8,University via Courtland & Weber,a_merged_999121,801,445668
13,Laurelwood,a_merged_999124,1301,419177
13,Laurelwood,a_merged_999124,1301,419189
13,Laurelwood,a_merged_999124,1301,419188
5,Erb West,a_merged_999124,501,419325
8,University via Courtland & Weber,a_merged_999121,801,445661
8,University via Courtland & Weber,a_merged_999121,801,445660
8,University via Courtland & Weber,a_merged_999121,801,445663
8,University via Courtland & Weber,a_merged_999121,801,445662
8,University via Courtland & Weber,a_merged_999121,801,445665
8,University via Courtland & Weber,a_merged_999121,801,445664
8,University via Courtland & Weber,a_merged_999121,801,445667
8,University via Courtland & Weber,a_merged_999121,801,445666
27,Fairview Park,s_merged_999122,2711,447133
27,Fairview Park,s_merged_999122,2711,447132
27,Fairview Park,s_merged_999122,2711,447131
27,Fairview Park,s_merged_999122,2711,447130
27,Chicopee,s_merged_999122,2701,447137
27,Fairview Park,s_merged_999122,2711,447136
27,Fairview Park,s_merged_999122,2711,447135
27,Fairview Park,s_merged_999122,2711,447134
200,iXpress to Conestoga Mall,s_merged_999122,20001,447139
200,iXpress to Conestoga Mall,s_merged_999122,20001,447138
25,Queen South,muwtf_merged_999126,2501,415239
9,Lakeshore to Conestoga Mall,muwtf_merged_999126,911,416401
25,Queen South,muwtf_merged_999126,2501,415238
5,Erb West,a_merged_999124,501,419324
8,University via Westmount,a_merged_999121,807,445619
32,Kumpf,muwtf_merged_999126,3201,415684
8,University via Franklin/East & Westmount,muwtf_merged_999126,805,426894
1,Downtown via Lorraine,s_merged_999125,112,419985
1,Downtown via Lorraine,s_merged_999125,112,419984
1,Downtown via Lorraine,s_merged_999125,112,419987
32,Kumpf,muwtf_merged_999126,3201,415685
1,Downtown via Lorraine,s_merged_999125,112,419981
1,Downtown via Lorraine,s_merged_999125,112,419980
1,Downtown via Lorraine,s_merged_999125,112,419983
1,Downtown via Lorraine,s_merged_999125,112,419982
9,Lakeshore to Conestoga Mall,muwtf_merged_999126,911,416405
1,Downtown via Lorraine,s_merged_999125,112,419989
15,Downtown,muwtf_merged_999123,1511,441076
9,Lakeshore to Conestoga Mall,muwtf_merged_999126,911,416404
3,Ottawa South to Downtown,a_merged_999124,301,417583
3,Ottawa South to Downtown,a_merged_999124,301,417582
3,Ottawa South to Downtown,a_merged_999124,301,417581
3,Ottawa South to Downtown,a_merged_999124,301,417580
3,Ottawa South to Downtown,a_merged_999124,301,417587
3,Ottawa South to Downtown,a_merged_999124,301,417586
3,Ottawa South to Downtown,a_merged_999124,301,417585
3,Ottawa South to Downtown,a_merged_999124,301,417584
3,Ottawa South,a_merged_999124,300,417589
3,Ottawa South,a_merged_999124,300,417588
51,Hespeler Road to Ainslie Terminal,muwtf_merged_999123,5111,440806
25,Queen South,muwtf_merged_999126,2501,415230
51,Hespeler Road to Ainslie Terminal,muwtf_merged_999123,5111,440807
12,Fairview Park,s_merged_999125,1211,420213
999,Test Route KWSA,a_merged_999121,99900,446363
51,Hespeler Road to Ainslie Terminal,muwtf_merged_999123,5111,440805
51,Hespeler Road to Ainslie Terminal,muwtf_merged_999123,5111,440802
51,Hespeler Road to Ainslie Terminal,muwtf_merged_999123,5111,440803
51,Hespeler Road to Ainslie Terminal,muwtf_merged_999123,5111,440800
51,Hespeler Road to Ainslie Terminal,muwtf_merged_999123,5111,440801
52,Ainslie St. Terminal,a_merged_999121,5211,444536
52,Ainslie St. Terminal,a_merged_999121,5211,444537
52,Ainslie St. Terminal,a_merged_999121,5211,444534
52,Ainslie St. Terminal,a_merged_999121,5211,444535
52,Fairview Park,a_merged_999121,5201,444532
52,Ainslie St. Terminal,a_merged_999121,5211,444533
52,Fairview Park,a_merged_999121,5201,444530
52,Fairview Park,a_merged_999121,5201,444531
52,Ainslie St. Terminal,a_merged_999121,5211,444538
52,Ainslie St. Terminal,a_merged_999121,5211,444539
8,University via Courtland & Weber,s_merged_999125,801,425519
8,University via Courtland & Weber,s_merged_999125,801,425518
8,University via Courtland & Weber,s_merged_999125,801,425515
8,University via Courtland & Weber,s_merged_999125,801,425514
8,University via Courtland & Weber,s_merged_999125,801,425517
8,University via Courtland & Weber,s_merged_999125,801,425516
8,University via Courtland & Weber,s_merged_999125,801,425511
8,University via Courtland & Weber,s_merged_999125,801,425510
8,University via Courtland & Weber,s_merged_999125,801,425513
9,Lakeshore to UW,muwtf_merged_999126,901,416332
11,Country Hills Sunday,s_merged_999122,1102,446660
11,Country Hills Sunday,s_merged_999122,1102,446661
11,Country Hills Sunday,s_merged_999122,1102,446662
11,Country Hills Sunday,s_merged_999122,1102,446663
11,Country Hills Sunday,s_merged_999122,1102,446664
11,Country Hills Sunday,s_merged_999122,1102,446665
11,Country Hills Sunday,s_merged_999122,1102,446666
11,Country Hills Sunday,s_merged_999122,1102,446667
11,Country Hills Sunday,s_merged_999122,1102,446668
11,Country Hills Sunday,s_merged_999122,1102,446669
9,Lakeshore to UW,muwtf_merged_999126,901,416330
24,Downtown via Highview,muwtf_merged_999126,2412,413507
52,Fairview Park,muwtf_merged_999126,5201,413514
18,Guelph Street,a_merged_999124,1800,418632
18,Guelph Street,a_merged_999124,1800,418633
24,Highland,muwtf_merged_999126,2401,413468
24,Highland,muwtf_merged_999126,2401,413469
24,Highland,muwtf_merged_999126,2401,413464
24,Highland,muwtf_merged_999126,2401,413465
24,Highland,muwtf_merged_999126,2401,413466
24,Highland,muwtf_merged_999126,2401,413467
24,Highland,muwtf_merged_999126,2401,413460
24,Highland,muwtf_merged_999126,2401,413461
24,Highland,muwtf_merged_999126,2401,413462
24,Highland,muwtf_merged_999126,2401,413463
18,Guelph Street,a_merged_999124,1800,418638
56,Dunbar,muwtf_merged_999123,5601,439464
18,Downtown,a_merged_999124,1801,418639
51,Hespeler Road to Ainslie Terminal,a_merged_999124,5111,418764
4,Glasgow,a_merged_999124,412,419723
20,Victoria Hills to Downtown,muwtf_merged_999126,2011,414941
20,Victoria Hills to Downtown,muwtf_merged_999126,2011,414946
20,Victoria Hills to Downtown,muwtf_merged_999126,2011,414947
17,Heritage Park,a_merged_999121,1700,444470
56,Dunbar,muwtf_merged_999123,5601,439465
20,Victoria Hills to Downtown,muwtf_merged_999126,2011,414944
4,Glasgow,a_merged_999124,412,419726
24,Highland to Downtown,a_merged_999124,2411,418010
17,Heritage Park,muwtf_merged_999123,1700,440549
17,Fairview Park,muwtf_merged_999123,1701,440548
9,Lakeshore to University and King,a_merged_999121,903,445067
9,Lakeshore to University and King,a_merged_999121,903,445066
9,Lakeshore to University and King,a_merged_999121,903,445065
9,Lakeshore to University and King,a_merged_999121,903,445064
9,Lakeshore to University and King,a_merged_999121,903,445063
12,University and King,muwtf_merged_999123,1202,440542
12,University and King,muwtf_merged_999123,1202,440541
12,University and King,muwtf_merged_999123,1202,440540
24,Highland to Downtown,muwtf_merged_999126,2411,413503
51,Hespeler Road to Hespeler,muwtf_merged_999126,5101,415093
51,Hespeler Road to Hespeler,muwtf_merged_999126,5101,415092
25,Queen South to Downtown,a_merged_999121,2511,443937
25,Queen South to Downtown,a_merged_999121,2511,443936
25,Queen South to Downtown,a_merged_999121,2511,443935
25,Queen South to Downtown,a_merged_999121,2511,443934
25,Queen South to Downtown,a_merged_999121,2511,443933
25,Queen South to Downtown,a_merged_999121,2511,443932
25,Queen South,a_merged_999121,2501,443931
25,Queen South to Downtown,a_merged_999121,2511,443930
51,Hespeler Road to Hespeler,a_merged_999124,5101,418775
51,Hespeler Road to Hespeler,a_merged_999124,5101,418802
51,Hespeler Road to Hespeler,a_merged_999124,5101,418777
51,Hespeler Road to Hespeler,a_merged_999124,5101,418776
51,Hespeler Road to Ainslie Terminal,a_merged_999124,5111,418771
51,Hespeler Road to Ainslie Terminal,a_merged_999124,5111,418770
25,Queen South to Downtown,a_merged_999121,2511,443939
25,Queen South to Downtown,a_merged_999121,2511,443938
24,Highland to Downtown,muwtf_merged_999126,2411,413502
7,D UW via University,muwtf_merged_999123,702,448048
7,D UW via University,muwtf_merged_999123,702,448049
7,C Conestoga Mall,muwtf_merged_999123,701,448042
7,C Conestoga Mall,muwtf_merged_999123,701,448043
7,C Conestoga Mall,muwtf_merged_999123,701,448040
7,C Conestoga Mall,muwtf_merged_999123,701,448041
7,C Conestoga Mall,muwtf_merged_999123,701,448046
7,C Conestoga Mall,muwtf_merged_999123,701,448047
7,C Conestoga Mall,muwtf_merged_999123,701,448044
7,C Conestoga Mall,muwtf_merged_999123,701,448045
1,Stanley Park via Becker/River,muwtf_merged_999126,103,414119
1,Stanley Park via Becker/River,muwtf_merged_999126,103,414118
1,Stanley Park via Becker/River,muwtf_merged_999126,103,414115
1,Stanley Park via Becker/River,muwtf_merged_999126,103,414114
1,Stanley Park via Becker/River,muwtf_merged_999126,103,414117
1,Stanley Park via Becker/River,muwtf_merged_999126,103,414116
1,Stanley Park via Lorraine,muwtf_merged_999126,102,414111
1,Stanley Park via Lorraine,muwtf_merged_999126,102,414110
1,Stanley Park via Becker/River,muwtf_merged_999126,103,414113
1,Stanley Park via Becker/River,muwtf_merged_999126,103,414112
51,Hespeler Road to Hespeler,muwtf_merged_999126,5101,415099
12,Conestoga Mall,s_merged_999125,1201,420215
51,Hespeler Road to Hespeler,muwtf_merged_999126,5101,415098
15,Frederick,a_merged_999124,1501,418544
22,Laurentian West to Highland Hills,a_merged_999124,2202,418119
22,Laurentian West to Highland Hills,a_merged_999124,2202,418118
22,Laurentian West to Forest Glen,a_merged_999124,2201,418111
6,Bridgeport,a_merged_999124,600,417464
22,Laurentian West to Forest Glen,a_merged_999124,2201,418113
22,Laurentian West to Forest Glen,a_merged_999124,2201,418112
22,Laurentian West to Forest Glen,a_merged_999124,2201,418115
22,Laurentian West to Forest Glen,a_merged_999124,2201,418114
22,Laurentian West to Forest Glen,a_merged_999124,2201,418117
22,Laurentian West to Forest Glen,a_merged_999124,2201,418116
15,Frederick,a_merged_999124,1501,418545
9,Lakeshore to UW,muwtf_merged_999126,901,416351
9,Lakeshore to University and King,a_merged_999124,903,419202
3,Ottawa South,muwtf_merged_999126,300,414179
3,Ottawa South,muwtf_merged_999126,300,414178
24,Highland to Downtown,a_merged_999124,2411,418011
9,Lakeshore to Conestoga Mall,a_merged_999124,911,419203
63,Champlain,muwtf_merged_999126,6300,413837
21,Elmira,a_merged_999124,2101,419464
1,Downtown via River,muwtf_merged_999126,111,414171
1,Downtown via Lorraine/Becker,muwtf_merged_999126,114,414170
7,C Conestoga Mall,s_merged_999122,707,446875
7,C Conestoga Mall,s_merged_999122,707,446874
7,C Conestoga Mall,s_merged_999122,707,446877
7,C Conestoga Mall,s_merged_999122,707,446876
7,D UW via University,s_merged_999122,702,446871
7,D UW via University,s_merged_999122,702,446870
7,D UW via University,s_merged_999122,702,446873
7,C Conestoga Mall,s_merged_999122,707,446872
63,Champlain,muwtf_merged_999126,6300,413848
7,C Conestoga Mall,s_merged_999122,707,446879
7,C Conestoga Mall,s_merged_999122,707,446878
200,iXpress to Ainslie Terminal,a_merged_999124,20011,419646
200,iXpress to Ainslie Terminal,a_merged_999124,20011,419647
200,iXpress to Ainslie Terminal,a_merged_999124,20011,419644
200,iXpress to Ainslie Terminal,a_merged_999124,20011,419645
200,iXpress to Ainslie Terminal,a_merged_999124,20011,419642
200,iXpress to Ainslie Terminal,a_merged_999124,20011,419643
200,iXpress to Ainslie Terminal,a_merged_999124,20011,419640
200,iXpress to Ainslie Terminal,a_merged_999124,20011,419641
200,iXpress to Ainslie Terminal,a_merged_999124,20011,419648
200,iXpress to Ainslie Terminal,a_merged_999124,20011,419649
23,Downtown,a_merged_999124,2311,417972
23,Downtown,a_merged_999124,2311,417973
23,Downtown,a_merged_999124,2311,417970
23,Downtown,a_merged_999124,2311,417971
24,Highland to Downtown,a_merged_999124,2411,417976
24,Highland,a_merged_999124,2401,417977
23,Downtown,a_merged_999124,2311,417974
23,Downtown,a_merged_999124,2311,417975
24,Highland,a_merged_999124,2401,417978
24,Highland,a_merged_999124,2401,417979
8,Fairview via Franklin TA,muwtf_merged_999126,816,426796
8,University via Westmount,muwtf_merged_999126,807,426797
8,Fairview via Franklin TA,muwtf_merged_999126,816,426794
8,Fairview via Franklin TA,muwtf_merged_999126,816,426795
56,Dunbar,a_merged_999121,5601,444709
56,Dunbar,a_merged_999121,5601,444708
8,Fairview via Franklin TA,muwtf_merged_999126,816,426790
8,Fairview via Franklin TA,muwtf_merged_999126,816,426791
56,Dunbar,a_merged_999121,5601,444705
56,Dunbar,a_merged_999121,5601,444704
56,Dunbar,a_merged_999121,5601,444707
56,Dunbar,a_merged_999121,5601,444706
54,Lisbon Pines,a_merged_999121,5400,444701
54,Lisbon Pines,a_merged_999121,5400,444700
56,Dunbar,a_merged_999121,5601,444703
54,Lisbon Pines,a_merged_999121,5400,444702
9,Lakeshore to UW,muwtf_merged_999126,901,416350
51,Hespeler Road to Hespeler,muwtf_merged_999123,5101,440848
51,Hespeler Road to Hespeler,muwtf_merged_999123,5101,440849
65,Fisher Mills on detour,a_merged_999124,6501,419005
51,Hespeler Road to Hespeler,muwtf_merged_999123,5101,440842
51,Hespeler Road to Hespeler,muwtf_merged_999123,5101,440843
51,Hespeler Road to Hespeler,muwtf_merged_999123,5101,440840
51,Hespeler Road to Hespeler,muwtf_merged_999123,5101,440841
51,Hespeler Road to Hespeler,muwtf_merged_999123,5101,440846
51,Hespeler Road to Hespeler,muwtf_merged_999123,5101,440847
51,Hespeler Road to Hespeler,muwtf_merged_999123,5101,440844
51,Hespeler Road to Hespeler,muwtf_merged_999123,5101,440845
8,University via Weber,a_merged_999124,808,426420
8,University via Weber,a_merged_999124,808,426421
8,University via Weber,a_merged_999124,808,426422
8,University via Weber,a_merged_999124,808,426423
8,University via Weber,a_merged_999124,808,426424
8,University via Weber,a_merged_999124,808,426425
8,University via Weber,a_merged_999124,808,426426
8,University via Weber,a_merged_999124,808,426427
8,University via Weber,a_merged_999124,808,426428
8,University via Weber,a_merged_999124,808,426429
5,Uptown,a_merged_999124,511,419361
23,Idlewood,muwtf_merged_999126,2301,413395
65,Fisher Mills on detour,a_merged_999124,6501,419007
5,Uptown,a_merged_999124,511,419360
65,Fisher Mills on detour,a_merged_999124,6501,419000
9,Lakeshore to Conestoga Mall,muwtf_merged_999126,911,416373
9,Lakeshore to Conestoga Mall,muwtf_merged_999126,911,416372
9,Lakeshore to Conestoga Mall,muwtf_merged_999126,911,416371
9,Lakeshore to Conestoga Mall,muwtf_merged_999126,911,416370
999,Test Route KWSA,a_merged_999121,99900,446413
999,Test Route KWSA,a_merged_999121,99900,446412
999,Test Route KWSA,a_merged_999121,99900,446411
999,Test Route KWSA,a_merged_999121,99900,446410
9,Lakeshore to Conestoga Mall,muwtf_merged_999126,911,416379
9,Lakeshore to Conestoga Mall,muwtf_merged_999126,911,416378
8,Fairview via Westmnt & Franklin/East TR,muwtf_merged_999126,818,426976
65,Fisher Mills on detour,a_merged_999124,6501,419001
2,Forest Hill,muwtf_merged_999123,211,440710
2,Forest Hill,muwtf_merged_999123,211,440711
2,Forest Hill via Southmoor,muwtf_merged_999123,212,440719
8,University via Westmount,muwtf_merged_999123,807,442574
8,University via Westmount,muwtf_merged_999123,807,442575
8,University via Westmount,muwtf_merged_999123,807,442576
8,University via Westmount,muwtf_merged_999123,807,442577
8,University via Westmount,muwtf_merged_999123,807,442570
8,University via Westmount,muwtf_merged_999123,807,442571
8,University via Westmount,muwtf_merged_999123,807,442572
8,University via Westmount,muwtf_merged_999123,807,442573
7,C Conestoga Mall,muwtf_merged_999126,701,414285
7,C Conestoga Mall,muwtf_merged_999126,701,414284
7,C Conestoga Mall,muwtf_merged_999126,701,414287
7,C Conestoga Mall,muwtf_merged_999126,701,414286
8,University via Westmount,muwtf_merged_999123,807,442578
8,University via Westmount,muwtf_merged_999123,807,442579
7,C Conestoga Mall,muwtf_merged_999126,701,414283
7,C Conestoga Mall,muwtf_merged_999126,701,414282
8,University via Westmount,a_merged_999124,807,426115
8,University via Westmount,a_merged_999124,807,426116
5,Erb West to Thorndale only,a_merged_999124,512,419364
65,Fisher Mills on detour,s_merged_999125,6501,420484
65,Fisher Mills on detour,s_merged_999125,6501,420485
8,University via Westmount,muwtf_merged_999123,807,442419
8,University via Westmount,muwtf_merged_999123,807,442418
60,Northview Acres,s_merged_999125,6000,420480
60,Northview Acres,s_merged_999125,6000,420481
60,Northview Acres,s_merged_999125,6000,420482
60,Northview Acres,s_merged_999125,6000,420483
8,University via Weber,muwtf_merged_999123,808,442413
8,University via Weber,muwtf_merged_999123,808,442412
8,University via Weber,muwtf_merged_999123,808,442411
8,University via Weber,muwtf_merged_999123,808,442410
8,University via Westmount,muwtf_merged_999123,807,442417
8,University via Westmount,muwtf_merged_999123,807,442416
8,University via Weber,muwtf_merged_999123,808,442415
8,University via Weber,muwtf_merged_999123,808,442414
200,iXpress to Conestoga Mall,muwtf_merged_999126,20001,415880
200,iXpress to Conestoga Mall,muwtf_merged_999126,20001,415881
200,iXpress to Conestoga Mall,muwtf_merged_999126,20001,415882
200,iXpress to Conestoga Mall,muwtf_merged_999126,20001,415883
200,iXpress to Conestoga Mall,muwtf_merged_999126,20001,415884
200,iXpress to Conestoga Mall,muwtf_merged_999126,20001,415885
67,Lovell Industrial,muwtf_merged_999123,6700,439729
67,Lovell Industrial,muwtf_merged_999123,6700,439728
67,Lovell Industrial,muwtf_merged_999123,6700,439727
67,Lovell Industrial,muwtf_merged_999123,6700,439726
67,Lovell Industrial,muwtf_merged_999123,6700,439725
67,Lovell Industrial,muwtf_merged_999123,6700,439724
67,Lovell Industrial,muwtf_merged_999123,6700,439723
67,Lovell Industrial,muwtf_merged_999123,6700,439722
67,Lovell Industrial,muwtf_merged_999123,6700,439721
67,Lovell Industrial,muwtf_merged_999123,6700,439720
63,Champlain,muwtf_merged_999123,6300,439622
63,Champlain,muwtf_merged_999123,6300,439623
62,Woodside,muwtf_merged_999123,6200,439620
63,Champlain,muwtf_merged_999123,6300,439621
63,Champlain,muwtf_merged_999123,6300,439626
63,Champlain,muwtf_merged_999123,6300,439627
63,Champlain,muwtf_merged_999123,6300,439624
63,Champlain,muwtf_merged_999123,6300,439625
7,D UW via University,s_merged_999125,702,420268
7,D UW via University,s_merged_999125,702,420269
63,Champlain,muwtf_merged_999123,6300,439628
63,Champlain,muwtf_merged_999123,6300,439629
25,Queen South to Downtown,muwtf_merged_999123,2511,441005
25,Queen South to Downtown,muwtf_merged_999123,2511,441004
65,Fisher Mills on detour,muwtf_merged_999126,6501,413875
65,Fisher Mills on detour,muwtf_merged_999126,6501,413874
25,Queen South to Downtown,muwtf_merged_999123,2511,441001
25,Queen South to Downtown,muwtf_merged_999123,2511,441000
25,Queen South to Downtown,muwtf_merged_999123,2511,441003
25,Queen South to Downtown,muwtf_merged_999123,2511,441002
25,Queen South to Downtown,muwtf_merged_999123,2511,441009
65,Fisher Mills on detour,muwtf_merged_999126,6501,413879
65,Fisher Mills on detour,muwtf_merged_999126,6501,413878
5,Uptown,muwtf_merged_999126,511,415614
200,iXpress to Conestoga Mall,muwtf_merged_999123,20001,450241
200,iXpress to Conestoga Mall,muwtf_merged_999123,20001,450240
200,iXpress to Conestoga Mall,muwtf_merged_999123,20001,450243
200,iXpress to Conestoga Mall,muwtf_merged_999123,20001,450242
200,iXpress to Conestoga Mall,muwtf_merged_999123,20001,450245
200,iXpress to Conestoga Mall,muwtf_merged_999123,20001,450244
200,iXpress to Conestoga Mall,muwtf_merged_999123,20001,450247
200,iXpress to Conestoga Mall,muwtf_merged_999123,20001,450246
200,iXpress to Conestoga Mall,muwtf_merged_999123,20001,450249
200,iXpress to Conestoga Mall,muwtf_merged_999123,20001,450248
5,Uptown,muwtf_merged_999123,511,441148
5,Uptown,muwtf_merged_999123,511,441149
7,C Conestoga Mall,a_merged_999124,701,418348
7,C Conestoga Mall,a_merged_999124,701,418349
5,Uptown,muwtf_merged_999123,511,441140
5,Uptown,muwtf_merged_999123,511,441141
5,Uptown,muwtf_merged_999123,511,441142
5,Uptown,muwtf_merged_999123,511,441143
5,Uptown,muwtf_merged_999123,511,441144
5,Uptown,muwtf_merged_999123,511,441145
5,Uptown,muwtf_merged_999123,511,441146
5,Uptown,muwtf_merged_999123,511,441147
59,Christopher,muwtf_merged_999123,5900,439415
22,Laurentian West to Downtown,muwtf_merged_999126,2212,416766
59,Christopher,muwtf_merged_999123,5900,439414
22,Laurentian West to Downtown,muwtf_merged_999126,2212,416767
59,Christopher,a_merged_999124,5900,419556
59,Christopher,muwtf_merged_999123,5900,439417
11,Country Hills,muwtf_merged_999126,1101,414612
59,Christopher,muwtf_merged_999123,5900,439416
6,Downtown,a_merged_999124,601,417498
59,Christopher,muwtf_merged_999123,5900,439411
59,Christopher,muwtf_merged_999123,5900,439410
8,Fairview via Franklin TA,a_merged_999124,816,426169
200,iXpress to Ainslie Terminal,muwtf_merged_999123,20011,450540
8,Fairview via Franklin TR,a_merged_999124,815,426165
8,Fairview via Franklin TR,a_merged_999124,815,426164
8,Fairview via Franklin TR,a_merged_999124,815,426167
59,Christopher,muwtf_merged_999123,5900,439412
8,Fairview via Franklin TR,a_merged_999124,815,426161
8,Fairview via Franklin TR,a_merged_999124,815,426160
8,Fairview via Franklin TR,a_merged_999124,815,426163
8,Fairview via Franklin TR,a_merged_999124,815,426162
24,Highland to Downtown,a_merged_999121,2411,443890
24,Highland to Downtown,a_merged_999121,2411,443891
24,Highland to Downtown,a_merged_999121,2411,443892
24,Highland to Downtown,a_merged_999121,2411,443893
24,Highland to Downtown,a_merged_999121,2411,443894
24,Highland to Downtown,a_merged_999121,2411,443895
24,Highland to Downtown,a_merged_999121,2411,443896
24,Highland to Downtown,a_merged_999121,2411,443897
24,Downtown via Highview,a_merged_999121,2412,443898
24,Downtown via Highview,a_merged_999121,2412,443899
6,Bridgeport,a_merged_999124,600,417491
6,Bridgeport,muwtf_merged_999126,600,413319
64,Cambridge Centre,muwtf_merged_999123,6411,442007
6,Bridgeport,a_merged_999124,600,417493
999,Test Route KWSA,muwtf_merged_999123,99900,442795
3,Ottawa South to Downtown,muwtf_merged_999126,301,414249
5,Erb West,a_merged_999124,501,419332
11,Downtown,muwtf_merged_999126,1111,414619
3,Ottawa South to Downtown,muwtf_merged_999126,301,414248
8,University via Westmount,a_merged_999124,807,426309
12,Conestoga Mall,a_merged_999124,1201,418245
12,Conestoga Mall,a_merged_999124,1201,418244
8,University via Franklin/East & Westmount,a_merged_999124,805,426301
8,University via Franklin/East & Westmount,a_merged_999124,805,426303
8,University via Franklin/East & Westmount,a_merged_999124,805,426302
8,University via Franklin/East & Westmount,a_merged_999124,805,426305
52,Fairview Park,a_merged_999124,5201,418711
8,University via Franklin/East & Westmount,a_merged_999124,805,426307
8,University via Franklin/East & Westmount,a_merged_999124,805,426306
20,Victoria Hills to Downtown,a_merged_999121,2011,443768
20,Victoria Hills to Downtown,a_merged_999121,2011,443769
64,Langs,muwtf_merged_999126,6401,416618
64,Langs,muwtf_merged_999126,6401,416619
20,Victoria Hills to Downtown,a_merged_999121,2011,443762
20,Victoria Hills to Downtown,a_merged_999121,2011,443763
20,Victoria Hills to Downtown,a_merged_999121,2011,443760
20,Victoria Hills to Downtown,a_merged_999121,2011,443761
20,Victoria Hills to Downtown,a_merged_999121,2011,443766
20,Victoria Hills to Downtown,a_merged_999121,2011,443767
20,Victoria Hills to Downtown,a_merged_999121,2011,443764
20,Victoria Hills to Downtown,a_merged_999121,2011,443765
62,Woodside,a_merged_999121,6200,445399
62,Woodside,a_merged_999121,6200,445398
5,Uptown,a_merged_999124,511,419349
5,Uptown,a_merged_999124,511,419348
53,Hespeler Terminal,a_merged_999124,5301,419439
53,Hespeler Terminal,a_merged_999124,5301,419438
3,Ottawa South to Downtown,muwtf_merged_999126,301,414240
62,Woodside,a_merged_999121,6200,445391
22,Laurentian West to Downtown,muwtf_merged_999123,2212,442149
62,Woodside,a_merged_999121,6200,445393
62,Woodside,a_merged_999121,6200,445392
62,Woodside,a_merged_999121,6200,445395
62,Woodside,a_merged_999121,6200,445394
62,Woodside,a_merged_999121,6200,445397
8,Fairview via Courtland TR,s_merged_999122,811,447428
16,Conestoga College,muwtf_merged_999126,1601,415709
16,Conestoga College,muwtf_merged_999126,1601,415708
16,Conestoga College,muwtf_merged_999126,1601,415707
16,Conestoga College,muwtf_merged_999126,1601,415706
16,Conestoga College,muwtf_merged_999126,1601,415705
16,Conestoga College,muwtf_merged_999126,1601,415704
16,Conestoga College,muwtf_merged_999126,1601,415703
16,Conestoga College,muwtf_merged_999126,1601,415702
16,Conestoga College,muwtf_merged_999126,1601,415701
16,Conestoga College,muwtf_merged_999126,1601,415700
22,Laurentian West to Downtown,muwtf_merged_999123,2212,442145
200,iXpress to Conestoga Mall,a_merged_999124,20001,419599
8,Fairview via Weber & Courtland TR,s_merged_999122,823,447396
22,Laurentian West to Downtown,muwtf_merged_999123,2212,442147
8,University via Courtland & Weber,a_merged_999121,801,445643
8,University via Courtland & Weber,a_merged_999121,801,445642
8,University via Courtland & Weber,a_merged_999121,801,445641
8,University via Courtland & Weber,a_merged_999121,801,445640
8,University via Courtland & Weber,a_merged_999121,801,445647
8,University via Courtland & Weber,a_merged_999121,801,445646
