stop_lat,zone_id,stop_lon,stop_id,stop_name,location_type
43.505215,,-80.525552,1920,Northfield / Wissler,0
43.51125,,-80.521492,1921,Northfield / Bridge,0
43.510022,,-80.51924,1922,Bridge / Labrador,0
43.45052,,-80.52072,3275,Glasgow / Dunbar,0
43.447605,,-80.528332,3272,Inwood / Glasgow,0
43.504145,,-80.50813,1925,Eastbridge / Acadia,0
43.504483,,-80.505975,1926,Eastbridge / Mayflower,0
43.506133,,-80.50193,1927,Eastbridge / Bonavista,0
43.508598,,-80.50048,1928,Eastbridge / Bonavista,0
43.51062,,-80.500477,1929,Eastbridge / New Bedford,0
43.452935,,-80.513885,3278,Glasgow / York,0
43.454682,,-80.510795,3279,Park / Green,0
43.4219,,-80.468168,3474,St Marys Hs,0
43.421667,,-80.468017,3475,St Marys Hs,0
43.421453,,-80.46789,3476,St Marys Hs,0
43.421258,,-80.467712,3477,St Marys Hs,0
43.422082,,-80.468292,3473,St Marys Hs,0
43.421057,,-80.467453,3478,St Marys Hs,0
43.420917,,-80.467153,3479,St Marys Hs,0
43.385225,,-80.301457,1365,Glamis / Franklin,0
43.44886,,-80.558158,1986,Westvale / Heather Hill,0
43.419185,,-80.533138,3319,Westheights / Lorilee,0
43.419552,,-80.53039,3318,Westheights / Mcgarry,0
43.423543,,-80.446804,2594,Wilson / Traynor,0
43.422587,,-80.522692,3311,Elm Ridge / Ramblewood,0
43.423747,,-80.525033,3310,Elm Ridge / Silver Aspen,0
43.420128,,-80.51942,3313,Forestwood / Forest Glen,0
43.421483,,-80.521598,3312,Forestwood / Mcgarry,0
43.418107,,-80.522345,3315,Forestwood / Meadowbrook,0
43.418898,,-80.520047,3314,Forestwood / Glen Avon,0
43.419538,,-80.528697,3317,Mcgarry / Royal Orchard,0
43.41955,,-80.526467,3316,Forestwood / Meadowlane,0
43.388705,,-80.41127,1728,Conestoga College Entrance,0
43.38523,,-80.412057,1729,Conestoga College Residence,0
43.3898,,-80.4144,1726,Doon Valley / Pinnacle,0
43.390815,,-80.41018,1727,Doon Valley / Conestoga,0
43.392182,,-80.414307,1724,Pinnacle / Amherst,0
43.389872,,-80.415377,1725,Pinnacle / Doon Valley,0
43.394292,,-80.417852,1722,Old Mill / Roos,0
43.393372,,-80.414295,1723,Old Mill / Pinnacle,0
43.395152,,-80.426995,1720,Green Valley / Arrowhead,0
43.395893,,-80.42589,1721,Green Valley / Mill Park,0
43.450587,,-80.558591,1984,Erb / Gateview,0
43.408988,,-80.498035,3005,Tillsley / Westmount,0
43.411439,,-80.49826,3004,Block Line / Westmount,0
43.407222,,-80.496185,3007,Erinbrook / Ridgeway,0
43.408972,,-80.4968,3006,Tillsley / Erinbrook,0
43.40414,,-80.503495,3001,Max Becker / Commonwealth,0
43.403383,,-80.508098,3000,Max Becker / Copper Leaf,0
43.410512,,-80.499282,3003,Westmount / Block Line,0
43.404815,,-80.501677,3002,Max Becker / Helena Feasby,0
43.450058,,-80.557611,1985,Gateview / Westvale,0
43.404308,,-80.493175,3009,Erinbrook / Tamvale,0
43.404395,,-80.494788,3008,Erinbrook / Rockwood,0
43.39418,,-80.355288,1588,King / Lowther,0
43.392957,,-80.352845,1589,King / Dolph,0
43.395375,,-80.373453,1582,Fountain / Bauman,0
43.397713,,-80.371205,1583,Fountain / Shantz Hill,0
43.391887,,-80.377486,1580,Preston / Woods,0
43.39084,,-80.375315,1581,Preston / Fountain,0
43.397257,,-80.361195,1586,King / Waterloo,0
43.395625,,-80.358055,1587,King / Westminster,0
43.399824,,-80.368443,1584,King / Fountain,0
43.399033,,-80.364447,1585,King / Chopin,0
43.441435,,-80.418078,1038,Fairway / Idle Creek,0
43.436777,,-80.42629,1039,Fairway / Old Chicopee,0
43.446511,,-80.570329,1982,Erb / Ira Needles,0
43.456695,,-80.429128,1032,Lackner / Plaza,0
43.45587,,-80.428012,1033,Lackner / Path To Gray,0
43.455388,,-80.432517,1030,Ottawa / Oldfield,0
43.45671,,-80.431618,1031,Ottawa / Lackner,0
43.447017,,-80.42144,1036,Lackner / Daimler,0
43.444772,,-80.416537,1037,Lackner / Corfield,0
43.451868,,-80.42481,1034,Lackner / Quaiser,0
43.449693,,-80.423827,1035,Lackner / Oldfield,0
43.513498,,-80.525308,1212,Bathurst / Bridge,0
43.511757,,-80.526233,1213,Superior / Bathurst,0
43.50709,,-80.526702,1210,Frobisher / Mcmurray,0
43.512635,,-80.523345,1211,Bridge / Frobisher,0
43.511095,,-80.531618,1216,Bathurst / Mcmurray,0
43.510245,,-80.533948,1217,Bathurst / Rankin,0
43.510018,,-80.5247,1214,Superior / Frobisher,0
43.509115,,-80.528723,1215,Mcmurray / Northland,0
43.508975,,-80.536588,1218,Rupert / Bathurst,0
43.506807,,-80.534284,1219,Rupert / Northland,0
43.448022,,-80.566038,1983,Erb / Erbsville,0
43.46065,,-80.484048,2416,Wellington / Major,0
43.420222,,-80.502148,2899,Ottawa / Westmount,0
43.419853,,-80.504665,2898,Ottawa / Pinedale,0
43.414832,,-80.503497,2895,Williamsburg / Littlefield,0
43.413218,,-80.501492,2894,Williamsburg / Dinison,0
43.418535,,-80.507583,2897,Williamsburg / Ottawa,0
43.416538,,-80.50538,2896,Williamsburg / Pinedale,0
43.41592,,-80.49635,2891,Dunsmere / Colebrook,0
43.416332,,-80.493978,2890,Dunsmere / Laurentian,0
43.414297,,-80.50025,2893,Dunsmere / Westmount,0
43.414923,,-80.498018,2892,Dunsmere / Radcliffe,0
43.465173,,-80.584187,1106,Erbsville / Willowwood,0
43.396073,,-80.358562,1455,King / Westminster,0
43.4117,,-80.323612,1456,Smartcentres Cambridge,0
43.410248,,-80.322898,1457,Smartcentres South,0
43.387988,,-80.335522,1450,Dunbar / Pine,0
43.388338,,-80.333547,1451,Dunbar / Eastdowns,0
43.388732,,-80.331053,1452,Dunbar / Biscayne,0
43.389923,,-80.326677,1453,Dunbar / Briarwood,0
43.406692,,-80.327903,1458,Hespeler / Eagle,0
43.404173,,-80.327063,1459,588 Hespeler Rd.,0
43.472752,,-80.589498,1108,Laurelwood / Birchmount,0
43.472042,,-80.585092,1109,Laurelwood / Brookmill,0
43.3951,,-80.275,3869,Saginaw / Middlemiss,0
43.353423,,-80.318077,3863,Cedar / Grand,0
43.353243,,-80.317621,3862,Cedar / Grand,0
43.352326,,-80.323958,3861,Cedar / St Andrews,0
43.378732,,-80.308561,3860,Avenue / Elgin,0
43.352572,,-80.323319,3864,Cedar / Glenmorris,0
43.453725,,-80.500792,1894,King / Breithaupt,0
43.454293,,-80.502501,1895,King / Wellington,0
43.454549,,-80.503249,1896,King / Wellington,0
43.455008,,-80.504835,1897,King / Agnes,0
43.450445,,-80.490607,1890,King / Ontario,0
43.451509,,-80.493726,1891,King / College,0
43.452292,,-80.496107,1892,King / Francis,0
43.452862,,-80.497921,1893,King / Victoria,0
43.346782,,-80.325512,2131,Stanley / Tait,0
43.417072,,-80.49382,3489,Laurentian / Dunsmere,0
43.417062,,-80.476083,3488,Block Line / Country Hill,0
43.420853,,-80.466833,3481,St Marys Hs,0
43.420885,,-80.467008,3480,St Marys Hs,0
43.420828,,-80.46654,3483,St Marys Hs,0
43.420823,,-80.466652,3482,St Marys Hs,0
43.420842,,-80.46638,3484,St Marys Hs,0
43.417152,,-80.476262,3486,Block Line / Country Hill,0
43.425612,,-80.373865,3649,Vondrau / Maple Grove,0
43.429887,,-80.375042,3648,Boxwood / Vondrau,0
43.430573,,-80.371108,3647,Boxwood / Vondrau,0
43.42813,,-80.365,3646,Boxwood / Maple Grove,0
43.424225,,-80.378415,3645,Fountain / Maple Grove,0
43.412635,,-80.374372,3644,Fountain / Cherry Blossom,0
43.414702,,-80.381808,3643,25 Cherry Blossom,0
43.435022,,-80.449717,3642,Weber / Broadview,0
43.38847,,-80.41105,3641,Conestoga College Entrance,0
43.43392,,-80.510372,3640,Queensmount Public School,0
43.449168,,-80.492105,2550,Charles St. Terminal,0
43.449258,,-80.492318,2551,Charles St. Terminal,0
43.449406,,-80.492675,2552,Charles St. Terminal,0
43.449542,,-80.492968,2553,Charles St. Terminal,0
43.449249,,-80.492182,2554,Charles St. Terminal,0
43.449007,,-80.492207,2555,Charles St. Terminal,0
43.449088,,-80.492453,2556,Charles St. Terminal,0
43.449386,,-80.493123,2557,Charles St. Terminal,0
43.449238,,-80.492669,2558,Charles St. Terminal,0
43.44908,,-80.492309,2559,Charles St. Terminal,0
43.457502,,-80.460928,2396,Krug / Sherwood,0
43.455287,,-80.462488,2397,Cambridge / Sherwood,0
43.457767,,-80.448838,2394,Lorraine / Birkshire,0
43.45833,,-80.458298,2395,Krug / River,0
43.460348,,-80.44897,2392,Confederation / Carson,0
43.45852,,-80.447233,2393,Carson / Lorraine,0
43.461357,,-80.442993,2390,Confederation / Tupper,0
43.461305,,-80.446173,2391,Confederation / Amber,0
43.42316,,-80.48165,3022,Kingswood / Flint,0
43.453465,,-80.462152,2398,Smithson / Belleview,0
43.452712,,-80.464874,2399,Becker / Belleview,0
43.462455,,-80.538915,2778,Father David Bauer,0
43.464042,,-80.540582,2779,Westmount / University,0
43.446827,,-80.475898,2649,Weber / Fairview Ave.,0
43.452277,,-80.525484,2770,Union / Westmount,0
43.452915,,-80.526198,2771,Westmount / Rusholme,0
43.454447,,-80.527605,2772,Westmount / John,0
43.455893,,-80.529068,2773,Westmount / William,0
43.45684,,-80.530902,2774,Westmount / Alexandra,0
43.457417,,-80.534658,2775,Westmount / Lourdes,0
43.459078,,-80.536658,2776,Westmount / Erb,0
43.46117,,-80.538322,2777,Westmount Place,0
43.434128,,-80.496052,3076,Stirling / Mausser,0
43.494565,,-80.510352,2803,Lexington / Dunvegan,0
43.395928,,-80.324343,1428,Hespeler / Bishop,0
43.49352,,-80.504429,2800,Lee / Dunvegan,0
43.416423,,-80.450942,1858,Manitou / Webster,0
43.415633,,-80.449853,1859,Manitou / Cress,0
43.494485,,-80.504678,2801,Lee / Dansbury,0
43.419483,,-80.451733,1851,Fairway / Food Basics,0
43.419985,,-80.448717,1852,589 Fairway Rd. South,0
43.42053,,-80.445617,1853,Fairway / Wilson,0
43.420873,,-80.444332,1854,Fairway / Wilson,0
43.420382,,-80.44735,1855,500 Fairway Rd.,0
43.41968,,-80.451485,1856,Fairway / Food Basics,0
43.418278,,-80.45307,1857,Manitou / Fairway,0
43.364433,,-80.29376,2172,Alison / Hilltop,0
43.36435,,-80.292267,2173,Hilltop / Franklin,0
43.368808,,-80.297187,2170,Alison / Radford,0
43.367032,,-80.29479,2171,Alison / Lauris,0
43.355755,,-80.289117,2176,Dundas / Franklin,0
43.35494,,-80.295902,2177,Elgin / Elliott,0
43.356878,,-80.286255,2174,Franklin / Green Gate,0
43.354892,,-80.287357,2175,Franklin / Dundas,0
43.353702,,-80.295403,2178,Elgin / South,0
43.351875,,-80.29467,2179,Elgin / Woolley,0
43.43528,,-80.45475,2604,Kingsway / Second,0
43.434355,,-80.456888,2605,First / Eckert,0
43.43463,,-80.459198,2606,Eckert / Dixon,0
43.435673,,-80.459082,2607,Dixon / Rockway,0
43.427998,,-80.454997,2600,Wilson / Fifth,0
43.429755,,-80.455385,2601,Fourth / Wilson,0
43.431045,,-80.45468,2602,Fourth / Connaught,0
43.434425,,-80.45261,2603,Fourth / Kingsway,0
43.43552,,-80.45926,2608,Dixon / Rockway,0
43.438057,,-80.458337,2609,Montgomery / Weber,0
43.501448,,-80.50022,1933,Lexington / Bertha,0
43.502657,,-80.49848,1932,Lexington / Malabar,0
43.5043,,-80.496627,1931,University / Lexington,0
43.441348,,-80.553492,3262,Westvale / Middlebury,0
43.441181,,-80.547371,3265,University / Resurrection Ss,0
43.440023,,-80.551142,3264,University / Countrystone Pl.,0
43.498284,,-80.499227,1935,Dansbury / Meadowvale,0
43.443403,,-80.540043,3266,Westwood / Glasgow,0
43.445005,,-80.531147,3269,Westwood / Fernwood,0
43.44227,,-80.535675,3268,Westwood / Gallarno,0
43.488818754,,-80.49030554,1939,Auburn / Percheron,0
43.490498,,-80.491558,1938,Auburn / University,0
43.400312,,-80.331317,1424,Langs / Industrial,0
43.457713,,-80.55844,3464,Keats / Fischer-Hallman,0
43.456003,,-80.561735,3463,Keats Way / Sandford Fleming,0
43.45581,,-80.563838,3462,Keats / Path To Sandy Ridge,0
43.45721,,-80.565443,3461,Keats / Beckwith,0
43.464653,,-80.57452,3460,Columbia / Bennington,0
43.400423,,-80.33158,1429,Langs / Hespeler,0
43.450422,,-80.479057,2406,Krug / Rose,0
43.45385,,-80.549322,1995,Erb / Roosevelt,0
43.449822,,-80.48077,2407,Krug / Lancaster,0
43.394223,,-80.417507,1739,Old Mill / Roos,0
43.393325,,-80.414135,1738,Pinnacle / Old Mill,0
43.389633,,-80.408063,1731,Conestoga College Rec Centre,0
43.391965,,-80.404124,1733,Conestoga College Daycare,0
43.390297,,-80.403508,1732,Conestoga College Door 3,0
43.390217,,-80.413482,1735,Doon Valley / Pinnacle,0
43.391205,,-80.409805,1734,Doon Valley / Orchard Mill,0
43.391403,,-80.414752,1737,Pinnacle / Amherst,0
43.390028,,-80.415297,1736,Pinnacle / Doon Valley,0
43.451932,,-80.474747,2404,Krug / Lydia,0
43.4283,,-80.544532,3134,Westforest / Westmeadow,0
43.394628,,-80.46794,1807,Huron Heights Ss,0
43.398638,,-80.467535,1806,Strasburg / Battler,0
43.401755,,-80.468572,1805,Strasburg / Trillium,0
43.383617,,-80.336123,1595,Coronation / Blue Heron,0
43.385672,,-80.33928,1594,Coronation / Oriole,0
43.378437,,-80.327413,1597,Cambridge Memorial Hospital,0
43.380667,,-80.331128,1596,Galt Country Club,0
43.38979,,-80.346618,1591,King / Bishop,0
43.402882,,-80.517938,2959,Activa / Snowdrop,0
43.38769,,-80.342343,1593,King / Blue Heron,0
43.388738,,-80.344435,1592,King / Brower,0
43.404262,,-80.50315,2954,Max Becker / Commonwealth,0
43.403603,,-80.50743,2955,Max Becker / Copper Leaf,0
43.403077,,-80.509797,2956,Activa / Donnenwerth,0
43.402197,,-80.512098,2957,Activa / Periwinkle,0
43.374763,,-80.32115,1599,Coronation / Wright,0
43.37691,,-80.324802,1598,Coronation / Islandview,0
43.409005,,-80.49868,2952,Tillsley / Westmount,0
43.405715,,-80.50051,2953,Max Becker / Fischer-Hallman,0
43.448917,,-80.428858,1025,Edenbridge / Oldfield,0
43.448642,,-80.433355,1024,Edenbridge / Darlington,0
43.453003,,-80.430713,1027,Oldfield / Casey,0
43.450825,,-80.429715,1026,Oldfield / Batterswood,0
43.445825,,-80.437942,1021,Kenora / Parkview,0
43.444812,,-80.439733,1020,Kenora / Wren,0
43.447793,,-80.436033,1023,Old Chicopee / Edenbridge,0
43.447135,,-80.435653,1022,Kenora / Old Chicopee,0
43.403293,,-80.484252,1800,Mcintyre / Trillium,0
43.454457,,-80.433667,1029,Shaftsbury / Ottawa,0
43.453703,,-80.43213,1028,Shaftsbury / Holborn,0
43.506061,,-80.52799,1209,151 Frobisher Dr.,0
43.505358,,-80.529208,1208,Frobisher / Davenport,0
43.499948,,-80.52561,1205,Davenport / Old Abbey,0
43.502517,,-80.52807,1204,Davenport / Northfield,0
43.503923,,-80.528718,1207,Davenport / Northfield,0
43.503145,,-80.528257,1206,Davenport / Northfield,0
43.500237,,-80.537123,1201,Northfield / Conestogo,0
43.496948,,-80.54621,1200,Northfield / Parkside,0
43.502625,,-80.530465,1203,Northfield / Kraus,0
43.501425,,-80.533822,1202,Northfield / King,0
43.443022,,-80.49345,3108,Mill / Queen,0
43.452308,,-80.498568,3109,Victoria / King,0
43.435898,,-80.4922,3104,Stirling / Lorne,0
43.438677,,-80.492817,3105,Highland / Spadina,0
43.439252,,-80.489715,3106,Spadina / Mill,0
43.440492,,-80.490718,3107,Mill / Lansdowne,0
43.429513,,-80.496655,3100,Greenbrook / Stirling,0
43.432833,,-80.496008,3101,Stirling / Lakeside Park,0
43.433675,,-80.495942,3102,Stirling At Mausser,0
43.435333,,-80.49378,3103,Stirling / Lorne,0
43.389022,,-80.340902,1447,Fairview / Grand Valley,0
43.471615,,-80.581587,1110,Laurelwood / Beaver Crk. Cr.,0
43.472557,,-80.571113,1113,Fischer-Hallman / Path,0
43.474318,,-80.574573,1112,Laurelwood / Laurel Gate,0
43.39108,,-80.349227,1443,King / Montrose,0
43.392543,,-80.357517,1442,Lowther / Hamilton,0
43.469093,,-80.561785,1117,Columbia / Beechlawn,0
43.391183,,-80.364293,1440,Rose / Argyle,0
43.471385,,-80.55546,1119,Columbia / Ron Eydt Village,0
43.469858,,-80.559685,1118,Columbia / Old Post,0
43.38761,,-80.337572,1449,Dunbar / St George,0
43.387988,,-80.341603,1448,Dunbar / Grand Valley,0
43.393492,,-80.27774,1350,Saginaw / Granite Hill,0
43.425118,,-80.419762,1565,King / River,0
43.441746,,-80.313094,3856,Baldwin / Scott,0
43.426838,,-80.309961,3857,Franklin / Edward,0
43.44562,,-80.306557,3854,Baldwin / Henwood,0
43.441675,,-80.307278,3855,Baldwin / Silverthorne,0
43.449195,,-80.307709,3852,Baldwin / Osgoode,0
43.447597,,-80.307184,3853,Baldwin / Horton,0
43.394304,,-80.329605,3850,Bishop / Industrial,0
43.394335,,-80.328684,3851,Bishop / Industrial,0
43.389283,,-80.328698,3858,Dunbar / Industrial,0
43.411835,,-80.367193,3859,Reuter / Rim,0
43.410622,,-80.399815,1567,King / Deer Ridge,0
43.455993,,-80.562198,1974,Keats Way / Sandford Fleming,0
43.342228,,-80.293497,2288,Myers / Greenbrier,0
43.3426,,-80.2912,2289,Myers / Cheese Factory,0
43.4935,,-80.5085,3678,Dunvegan / Bairstow,0
43.4959,,-80.502,3679,Dansbury / Bridge,0
43.4901,,-80.4947,3672,Bridge / University,0
43.4929,,-80.4977,3673,Bridge / Crimson,0
43.4956,,-80.4905,3670,University / Wismer,0
43.4919,,-80.4913,3671,University / Pastern,0
43.4936,,-80.5084,3676,Dunvegan / Bairstow,0
43.4945,,-80.5102,3677,Lexington / Dunvegan,0
43.4958,,-80.5024,3674,Dansbury / Eiwo,0
43.4947,,-80.5047,3675,Dansbury / Lee,0
43.455042,,-80.505262,2543,King / Agnes,0
43.455825,,-80.507668,2542,King / Central Fresh Market,0
43.456345,,-80.509412,2541,King / Green,0
43.456932,,-80.511155,2540,Grand River Hospital,0
43.449148,,-80.491925,2547,Charles St. Terminal,0
43.449412,,-80.492551,2546,Charles St. Terminal,0
43.449496,,-80.492761,2545,Charles St. Terminal,0
43.454393,,-80.503203,2544,King / Wellington,0
43.449074,,-80.491859,2549,Charles St. Terminal,0
43.449035,,-80.491684,2548,Charles St. Terminal,0
43.46401,,-80.576783,1104,Columbia / Cavendish,0
43.449298,,-80.442323,2381,Holborn / Holborn Ct.,0
43.45004,,-80.440307,2380,65 Holborn Dr.,0
43.450328,,-80.439693,2383,Holborn / Old Chicopee,0
43.449358,,-80.441768,2382,Holborn / Holborn Ct.,0
43.457507,,-80.432275,2385,Lackner / Ottawa,0
43.452063,,-80.440472,2384,Old Chicopee / Ottawa,0
43.461667,,-80.438328,2387,Lorraine / Wimbleton,0
43.45913,,-80.434871,2386,Lackner / Banbury,0
43.460342,,-80.442357,2389,Confederation / Lorraine,0
43.460862,,-80.439878,2388,Lorraine / Heritage,0
43.465053,,-80.573765,1103,Columbia / Chancery,0
43.455165,,-80.493923,3580,Weber / Via Rail Station,0
43.471967,,-80.524161,3581,King / Ezra,0
43.453741,,-80.522501,2769,Union / Dunbar,0
43.472393,,-80.595552,3583,Sir John A Macdonald Ss,0
43.472128,,-80.595332,3584,Sir John A Macdonald Ss,0
43.464462,,-80.56321,3585,Fischer-Hallman / Roxton,0
43.455348,,-80.55564,3587,Fischer-Hallman / Winchester,0
43.445182,,-80.512882,2763,Belmont / Karn,0
43.464499,,-80.541456,3589,University / Westmount,0
43.442303,,-80.51066,2761,Belmont / Jack,0
43.441035,,-80.509133,2760,Belmont / Metzloff,0
43.453589,,-80.517951,2767,Belmont / Claremont,0
43.451808,,-80.51683,2766,Belmont / Glasgow,0
43.45016,,-80.515742,2765,564 Belmont,0
43.447733,,-80.514148,2764,Belmont / Gage,0
43.412547,,-80.4501,1849,Bleams / Manitou,0
43.412212,,-80.452405,1848,Bleams / Otonabee,0
43.402655,,-80.469412,1843,1455 Strasburg Rd,0
43.400947,,-80.467867,1842,Strasburg / Trillium,0
43.398702,,-80.467292,1841,Strasburg / Battler,0
43.394878,,-80.46784,1840,Strasburg / Huron Heights Ss,0
43.41035,,-80.459887,1847,Bleams / Homer Watson,0
43.408898,,-80.46561,1846,Bleams / Century Hill,0
43.405985,,-80.474382,1845,Strasburg / Shoemaker,0
43.404563,,-80.473608,1844,Strasburg / Mcintyre,0
43.448555,,-80.526717,3250,Glasgow / Aberdeen,0
43.368168,,-80.300328,2169,Alison / Elgin,0
43.366563,,-80.300438,2168,Elgin / Marion,0
43.44756,,-80.528498,3251,Inwood / Glasgow,0
43.360845,,-80.298112,2165,Elgin / Dundas,0
43.358893,,-80.297777,2164,Pollock / Elgin,0
43.365038,,-80.299832,2167,Elgin / Manchester,0
43.362018,,-80.298598,2166,Elgin / Linnwood,0
43.358565,,-80.30246,2161,Rich / Lincoln,0
43.357267,,-80.30718,2160,Oak / Main,0
43.358412,,-80.300123,2163,Pollock / Chalmers,0
43.357968,,-80.301578,2162,Pollock / Lincoln,0
43.433875,,-80.43499,2617,Kinzie / Guerin,0
43.432992,,-80.436478,2616,Kinzie / Walker,0
43.432085,,-80.438048,2615,Kinzie / Weber,0
43.433322,,-80.441387,2614,Weber / Fergus,0
43.433353,,-80.444067,2613,Weber / Arlington,0
43.434313,,-80.447392,2612,Weber / Franklin,0
43.43558,,-80.45114,2611,Weber / Dellroy,0
43.436393,,-80.453613,2610,Weber / Wilfred,0
43.444945,,-80.531647,3254,Westwood / Knell,0
43.434085,,-80.431283,2619,Thaler / Kinzie,0
43.435455,,-80.432897,2618,Kinzie / Thaler,0
43.434167,,-80.508267,3298,Queens / Hahn,0
43.433278,,-80.510848,3299,Queens / Westmount,0
43.465333,,-80.522305,1908,King / Erb,0
43.467892,,-80.523,1909,King / Bridgeport,0
43.439215,,-80.50004,3294,Queens / Spadina,0
43.438515,,-80.501655,3295,Queens / St Marys Hospital,0
43.43667,,-80.50353,3296,Queens / Belmont,0
43.435275,,-80.505955,3297,Queens / Community Trail,0
43.457858,,-80.503087,3290,Moore / Emma,0
43.45638,,-80.502182,3291,Moore / Shanley,0
43.454498,,-80.501023,3292,Moore / Breithaupt,0
43.457817,,-80.513312,1901,King / Mt Hope,0
43.457928,,-80.57638,3452,Erbsville / Leighland,0
43.461778,,-80.58048,3453,Erbsville / Columbia,0
43.45094,,-80.570378,3450,Royal Beech / Pinerow,0
43.456025,,-80.574313,3451,Erbsville / Keats,0
43.457547,,-80.576227,3456,Erbsville / Leighland,0
43.464902,,-80.584188,3454,Erbsville / Columbia Forest,0
43.462255,,-80.581285,3455,Erbsville / Columbia,0
43.440382,,-80.498818,3293,Queens / Highland,0
43.4873,,-80.556698,1186,Toll Gate / Glen Forrest,0
43.485683,,-80.551702,1184,Cedarbrae / Glen Forrest,0
43.439752,,-80.446367,2858,Franklin / Trafalgar,0
43.401493,,-80.485648,1799,Trillium / Washburn,0
43.430535,,-80.486868,3063,Hoffman / Highland,0
43.433473,,-80.489007,3062,Heiman / Highland,0
43.434582,,-80.487143,3061,Heiman / Kehl,0
43.435428,,-80.485685,3060,Heiman / Mill,0
43.431788,,-80.479768,3067,Hoffman / Ottawa,0
43.431985,,-80.480962,3066,Hoffman / Donley,0
43.431972,,-80.482695,3065,Hoffman / Meinzinger,0
43.431255,,-80.484925,3064,Hoffman / Kehl,0
43.405108,,-80.489425,2947,Erinbrook / Hedgestone,0
43.406173,,-80.487043,2946,Erinbrook / Pipers Green,0
43.444733,,-80.49452,3069,Queen / Schneider,0
43.44715,,-80.491977,3068,Queen / St George,0
43.410848,,-80.482708,2943,Rittenhouse / Tuerr,0
43.412772,,-80.482963,2942,Rittenhouse / Brookfield,0
43.416687,,-80.480903,2941,Strasburg / Blackhorne,0
43.41872,,-80.483175,2940,Strasburg / Selkirk,0
43.432223,,-80.42991,1050,Fairway / Thaler,0
43.433375,,-80.428873,1051,Fairway / Grulke,0
43.435613,,-80.42759,1052,Fairway / North Hill,0
43.441452,,-80.417823,1053,Fairway / Fairway Cr.,0
43.44449,,-80.415998,1054,Lackner / Corfield,0
43.446927,,-80.420418,1055,Lackner / Daimler,0
43.449357,,-80.423478,1056,Lackner / Oldfield,0
43.456417,,-80.432047,1057,Ottawa / Oldfield,0
43.45361,,-80.432197,1058,Shaftsbury / Holborn,0
43.452395,,-80.430773,1059,Oldfield / Jadestone,0
43.434643,,-80.42857,1696,River / Fairway,0
43.420553,,-80.44274,1697,Wilson / Fairway,0
43.438962,,-80.433197,1694,River / Old Chicopee,0
43.436615,,-80.43066,1695,River / Kinzie,0
43.451828,,-80.441787,1692,Ottawa / Breckenridge,0
43.442938,,-80.439112,1693,River / Rennie,0
43.453987,,-80.435492,1690,Ottawa / Mcgee,0
43.45284,,-80.438895,1691,Ottawa / Montcalm,0
43.42274,,-80.445072,2595,Wilson / Balfour,0
43.416237,,-80.442388,1698,Wilson / Webster,0
43.413463,,-80.442477,1699,Wilson / Kuntz Electroplating,0
43.419118,,-80.326117,1278,Holiday Inn Terminal,0
43.421505,,-80.31098,1270,Winston / Scottdale,0
43.421907,,-80.314563,1271,Winston / Hipel,0
43.424145,,-80.316075,1272,Winston / Edward,0
43.426893,,-80.318827,1273,Winston / Queen,0
43.424292,,-80.32333,1274,Queen / Rooshill,0
43.41879,,-80.325147,1275,Holiday Inn Terminal,0
43.419163,,-80.326232,1276,Holiday Inn Terminal,0
43.419323,,-80.325685,1277,Holiday Inn Terminal,0
43.418353,,-80.53508,3333,Westheights / Driftwood  Cntr,0
43.44069,,-80.526673,3119,Chopin / Hazelglen,0
43.419118,,-80.538958,3332,Driftwood / Westheights,0
43.439743,,-80.520727,3117,Victoria / Westmount,0
43.44068,,-80.517703,3116,Victoria / Paulander,0
43.441828,,-80.515257,3115,Victoria / Alice,0
43.443015,,-80.512288,3114,Victoria / Belmont,0
43.444337,,-80.508725,3113,Victoria / Patricia,0
43.417263,,-80.54062,3331,Driftwood / Rolling Meadows,0
43.449512,,-80.50142,3111,Victoria / Bramm,0
43.45078,,-80.500063,3110,Victoria / Joseph,0
43.3687,,-80.316888,1472,Water / Samuelson,0
43.37064,,-80.317547,1473,Galt Collegiate,0
43.363688,,-80.314085,1470,Ainslie / Park Hill,0
43.383278,,-80.300255,1493,Path To The Greenway,0
43.381383,,-80.31968,1476,167 Hespeler Rd.,0
43.395792,,-80.323905,1477,Hespeler / Bishop,0
43.372143,,-80.318095,1474,Water / Todd,0
43.376922,,-80.31854,1475,Hespeler / Avenue,0
43.420658,,-80.524857,3337,Mcgarry / Meadowbrook,0
43.398573,,-80.324797,1478,499 Hespeler Rd.,0
43.400472,,-80.325418,1479,Hespeler / Langs,0
43.419918,,-80.526953,3336,Mcgarry / Forestwood,0
43.43906,,-80.32024,1304,Scott / Milton,0
43.441417,,-80.317413,1305,Poplar / Scott,0
43.445409,,-80.316205,1306,Poplar / Dawn,0
43.436957,,-80.312165,1307,Guelph / Fisher Mills,0
43.434447,,-80.311528,1300,Guelph / Sheffield,0
43.419442,,-80.528395,3335,Mcgarry / Royal Orchard,0
43.435448,,-80.320128,1302,Fisher Mills / Scott,0
43.43752,,-80.321073,1303,Scott / Nickolas,0
43.419178,,-80.532307,3334,Westheights / Lorilee,0
43.434915,,-80.311715,1308,Guelph / Sheffield,0
43.430485,,-80.309755,1309,Adam / Tannery,0
43.425007,,-80.449325,2597,Wilson / Woodhaven,0
